,T Crawl [F],Crawl Water Content [lb],Crawl Dry Bulb F,Crawl DP F,DB C,DP C,RH_crawl [%],Incoming Water [lb/hr],Outgoing Water [lb/hr],Condensation per SF [lb],Step
8280,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4553326945891289,0.04777606892664486,9.738845596510859e-05,8280
8281,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5053402131122292,0.04777606892664486,0.00010706857956617035,8281
8282,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4539666332368133,0.04763962320270489,9.709761061546923e-05,8282
8283,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5059897087382662,0.04763962320270489,0.00010716789236179009,8283
8284,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.49087171159387943,0.04763962320270489,0.00010424145079299642,8284
8285,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.47167505367189255,0.04763962320270489,0.00010052548913560954,8285
8286,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4539666332368133,0.04763962320270489,9.709761061546923e-05,8286
8287,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.47167505367189255,0.04763962320270489,0.00010052548913560954,8287
8288,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5062114069437478,0.04763962320270489,0.00010721080722927717,8288
8289,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.47167505367189255,0.04763962320270489,0.00010052548913560954,8289
8290,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4220072149141675,0.04763962320270489,9.091111848951683e-05,8290
8291,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.37743393890796834,0.04777606892664486,8.230933175272792e-05,8291
8292,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3797967399248081,0.04777606892664486,8.276670709473239e-05,8292
8293,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4456798693798052,0.009228947980731284,8.805823022852192e-05,8293
8294,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41459483632212424,0.00939228153850649,8.20726128262913e-05,8294
8295,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.34042581479482203,0.009555213785328946,6.774700514520051e-05,8295
8296,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3237449340147479,0.009555213785328946,6.45180309330248e-05,8296
8297,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3052703083304836,0.00972256045263193,6.097422934244623e-05,8297
8298,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3039316639471713,0.00972256045263193,6.0715103445553146e-05,8298
8299,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.33471487679610895,-0.03567413583507078,5.788632229210136e-05,8299
8300,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3487741692348705,-0.03567413583507078,6.0607826829225974e-05,8300
8301,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3144342204508125,-0.03547669084631044,5.3998747503767266e-05,8301
8302,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3162182157528337,-0.03567413583507078,5.4305861385539526e-05,8302
8303,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3486126256275386,-0.09052290899324172,4.9959294741426524e-05,8303
8304,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3481307725062103,-0.09027770800110242,4.991348519262967e-05,8304
8305,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3323116481608458,-0.09027770800110242,4.685132407273183e-05,8305
8306,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.34765011076026786,-0.09003451356372705,4.9867517846800924e-05,8306
8307,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3481307725062103,-0.09027770800110242,4.991348519262967e-05,8307
8308,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3594961748833872,-0.09003451356372705,5.21606003328849e-05,8308
8309,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3598186436832166,-0.08979332568111535,5.2269709253210643e-05,8309
8310,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3735629116485045,-0.08955013124373998,5.497730940858567e-05,8310
8311,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3585141734426853,-0.08955013124373998,5.2064274525541935e-05,8311
8312,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.38762159185564043,-0.0890617358142253,5.7793235780363346e-05,8312
8313,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3871206579456555,-0.15733155116570816,4.44810504800475e-05,8313
8314,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.38610110157514405,-0.1567335978460887,4.439943935907813e-05,8314
8315,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.36128078279808484,-0.1561364471483747,3.9710479219843927e-05,8315
8316,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.32507539549881787,-0.15523670799227612,3.28762461297958e-05,8316
8317,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3117146203942142,-0.1543405806347524,3.0463422330515523e-05,8317
8318,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2794318869436027,-0.15374704173561335,2.4329238329060277e-05,8318
8319,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3385372584184205,-0.2445223753181441,1.819877721646307e-05,8319
8320,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3255945270839113,-0.24414554433349797,1.5766353610209207e-05,8320
8321,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3252685021215642,-0.2433962967846862,1.5848278230133165e-05,8321
8322,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3338420007267624,-0.24301986711099283,1.7580745957365117e-05,8322
8323,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3445124733665987,-0.24264745054682713,1.971835517223493e-05,8323
8324,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.27360246041607694,-0.08496716016316633,3.65147696966377e-05,8324
8325,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3207030221701041,-0.03153300811349115,5.597561247708161e-05,8325
8326,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3180619555008507,0.012799812838432107,6.40460256173555e-05,8326
8327,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2981532105729668,0.012480770630984083,6.01304648091315e-05,8327
8328,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4047264006463806,0.012160925801630557,8.069828231669921e-05,8328
8329,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3928422775068267,0.050192763484194304,8.575978338966152e-05,8329
8330,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41174726932448813,0.050058725625970815,8.93933400988083e-05,8330
8331,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.39883803965894293,0.08299913125080802,9.327084222023171e-05,8331
8332,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3781631380875743,0.08277921284869284,8.922616162140737e-05,8332
8333,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42535840918593215,0.11196816368708508,0.00010401211244155096,8333
8334,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42595447092790517,0.11187827003366575,0.00010411009310134538,8334
8335,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41554821601218045,0.13784790440897904,0.00010712274882329964,8335
8336,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41554821601218045,0.13784790440897904,0.00010712274882329964,8336
8337,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42774245988285253,0.11160899038436066,0.0001044040747710393,8337
8338,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4502640044624885,0.11151548493236646,0.00010874554575973562,8338
8339,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.40297072859877137,0.08201030106319558,9.387940953580211e-05,8339
8340,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3793284912449665,0.08212146419711136,8.93244203333412e-05,8340
8341,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.399347988950341,0.04872316277516964,8.673464028755721e-05,8341
8342,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.39916685503840865,0.04872316277516964,8.669957758683102e-05,8342
8343,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41028684094283385,0.11142599258989988,0.00010098970838806753,8343
8344,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4022950873399849,0.11142599258989988,9.944271775646247e-05,8344
8345,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4022950873399849,0.11142599258989988,9.944271775646247e-05,8345
8346,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3949815049517247,0.13762036109876136,0.00010309753504654611,8346
8347,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.361109415042616,0.11133569762552781,9.145278990865614e-05,8347
8348,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.34256582502224825,0.13754812512726372,9.293727258024568e-05,8348
8349,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3397649131717057,0.11133569762552781,8.732106287208831e-05,8349
8350,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.33616215565558566,0.11133569762552781,8.662366497891988e-05,8350
8351,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8351
8352,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8352
8353,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.31553359898457783,0.13747709308862432,8.769080373076049e-05,8353
8354,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8354
8355,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.31487604081572096,0.11115671294059466,8.24685934487642e-05,8355
8356,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8356
8357,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8357
8358,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8358
8359,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.314388413139517,0.11124620528306123,8.239152505276261e-05,8359
8360,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.26234468528262667,0.11124620528306123,7.231724556053521e-05,8360
8361,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.29361361188165813,0.08189833530737432,7.268911095413718e-05,8361
8362,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2721175242445781,0.08189833530737432,6.85280409508243e-05,8362
8363,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.27227662159599453,0.048456290991581046,6.20853489329433e-05,8363
8364,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.24301981400342668,0.08201030106319558,6.291717287390151e-05,8364
8365,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2525091601868141,0.04872316277516964,5.831055419318417e-05,8365
8366,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.23091605955049094,0.04886201636482626,5.4157583413720766e-05,8366
8367,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.23091605955049094,0.04886201636482626,5.4157583413720766e-05,8367
8368,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.20500729212561167,0.04886201636482626,4.914233613829397e-05,8368
8369,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.20426993976191388,0.048990837180663716,4.902454063929515e-05,8369
8370,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2610826793534984,0.010537622997697102,5.257845573967378e-05,8370
8371,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.30299159759430294,0.010537622997697102,6.0690906037923896e-05,8371
8372,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.32367968319498547,0.010700555244519558,6.472710771186443e-05,8372
8373,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2927718343313465,-0.034484650171076006,4.9997519194790977e-05,8373
8374,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3632676633261978,-0.034484650171076006,6.364363398279499e-05,8374
8375,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.29485211540405604,-0.03468129253793071,5.0362141476214367e-05,8375
8376,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4099285293298016,-0.055208347771848174,6.866437893107809e-05,8376
8377,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.40098791727731564,-0.08931335778160869,6.033189304988198e-05,8377
8378,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.40026288314078556,-0.08331696952539766,6.135228680126269e-05,8378
8379,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4254159445602011,-0.08930533156255342,6.506206213658618e-05,8379
8380,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41230333557570786,-0.08930533156255342,6.252381030062803e-05,8380
8381,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.37475926200609316,-0.08930533156255342,5.525627767005281e-05,8381
8382,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4209263930402304,-0.15763052782551798,5.096706643722609e-05,8382
8383,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.411699042858869,-0.15763052782551798,4.918089721900263e-05,8383
8384,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4209263930402304,-0.15763052782551798,5.096706643722609e-05,8384
8385,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4002280003839255,-0.15763052782551798,4.696040893503447e-05,8385
8386,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.37971270526467177,-0.15763052782551798,4.298919423908256e-05,8386
8387,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3731474310120416,-0.2497972064812842,2.387731795020792e-05,8387
8388,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3716836045732724,-0.2490435445119919,2.3739849024637593e-05,8388
8389,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3522307574758955,-0.2486627004178181,2.0048017239265552e-05,8389
8390,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.351285288635389,-0.24790903844852596,2.0010888537913117e-05,8390
8391,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.437621074002624,-0.3881676177507628,9.572871903179785e-06,8391
8392,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4381716439059441,-0.38867728266077406,9.580790020357067e-06,8392
8393,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.350368570906988,-0.2475322074638798,1.9906380844581978e-05,8393
8394,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.37021283017700096,-0.2475322074638798,2.3747700873617682e-05,8394
8395,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.37037038896373264,-0.24715457385732814,2.3851299865741754e-05,8395
8396,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3700200734202125,-0.2467781441836348,2.3856354865764236e-05,8396
